participant,blockID,trialID,condition,screenID,leftImage,rightImage,cue,congruency,correctObject,response,acc,rt
34,3,16,pre,memory,image206,image111,left,incongruent,NA,right,TRUE,1330.7000000476837
34,3,16,pre,memory,image395,image403,left,congruent,NA,NULL,FALSE,NA
34,3,16,pre,retrieval,NA,NA,NA,incongruent,image206,image395,FALSE,3400.600000023842
34,3,16,pre,retrieval,NA,NA,NA,congruent,image180,image206,FALSE,3353.7000000476837
34,3,16,pre,retrieval,NA,NA,NA,congruent,image395,image111,FALSE,596.3000000715256
34,3,17,pre,memory,image159,image118,left,incongruent,NA,right,TRUE,1096.4000000953674
34,3,17,pre,memory,image179,image63,right,incongruent,NA,right,FALSE,1211.5999999046326
34,3,17,pre,memory,image37,image252,right,incongruent,NA,NULL,FALSE,NA
34,3,17,pre,retrieval,NA,NA,NA,incongruent,image63,image118,FALSE,6108.800000071526
34,3,17,pre,retrieval,NA,NA,NA,incongruent,image159,image63,FALSE,4710
34,3,17,pre,retrieval,NA,NA,NA,incongruent,image252,image37,FALSE,1013.2000000476837
34,3,18,pre,memory,image54,image113,left,congruent,NA,left,TRUE,1090.1000000238419
34,3,18,pre,memory,image419,image337,right,congruent,NA,right,TRUE,1939.3999999761581
34,3,18,pre,memory,image265,image133,right,incongruent,NA,left,TRUE,1928.1000000238419
34,3,18,pre,retrieval,NA,NA,NA,congruent,image54,image54,TRUE,2127.899999976158
34,3,18,pre,retrieval,NA,NA,NA,incongruent,image133,image133,TRUE,8477.700000047684
34,3,18,pre,retrieval,NA,NA,NA,congruent,image337,image337,TRUE,626.6999999284744
34,3,19,pre,memory,image413,image259,left,incongruent,NA,right,TRUE,1763.7999999523163
34,3,19,pre,memory,image404,image359,right,incongruent,NA,left,TRUE,1908.1999999284744
34,3,19,pre,memory,image339,image177,left,congruent,NA,NULL,FALSE,NA
34,3,19,pre,retrieval,NA,NA,NA,incongruent,image413,image413,TRUE,2945.8000000715256
34,3,19,pre,retrieval,NA,NA,NA,congruent,image339,image404,FALSE,9632.5
34,3,19,pre,retrieval,NA,NA,NA,incongruent,image359,image339,FALSE,844.8999999761581
34,3,20,pre,memory,image50,image362,right,incongruent,NA,left,TRUE,1488.5
34,3,20,pre,memory,image332,image44,right,congruent,NA,right,TRUE,1953.5
34,3,20,pre,memory,image56,image381,left,incongruent,NA,left,FALSE,1706.3999999761581
34,3,20,pre,retrieval,NA,NA,NA,incongruent,image56,image56,TRUE,1957.5
34,3,20,pre,retrieval,NA,NA,NA,congruent,image44,image362,FALSE,2323.7000000476837
34,3,20,pre,retrieval,NA,NA,NA,incongruent,image362,image332,FALSE,845.5
42,1,1,retro,memory,image166,image212,right,congruent,NA,NULL,FALSE,NA
42,1,1,retro,memory,image377,image79,left,incongruent,NA,right,TRUE,1837.5999999940395
42,1,1,retro,memory,image389,image178,left,incongruent,NA,right,TRUE,1608.699999988079
42,1,1,retro,retrieval,NA,NA,NA,incongruent,image377,image377,TRUE,3855.5999999940395
42,1,1,retro,retrieval,NA,NA,NA,incongruent,image389,image79,FALSE,807.3999999761581
42,1,1,retro,retrieval,NA,NA,NA,congruent,image212,image212,TRUE,3182.0999999940395
42,1,2,retro,memory,image62,image225,left,incongruent,NA,right,TRUE,1771.699999988079
42,1,2,retro,memory,image72,image318,left,incongruent,NA,NULL,FALSE,NA
42,1,2,retro,memory,image215,image402,right,incongruent,NA,NULL,FALSE,NA
42,1,2,retro,retrieval,NA,NA,NA,incongruent,image62,image72,FALSE,2307.4000000059605
42,1,2,retro,retrieval,NA,NA,NA,incongruent,image402,image215,FALSE,1831.7000000178814
42,1,2,retro,retrieval,NA,NA,NA,incongruent,image72,image402,FALSE,5647.0999999940395
42,1,3,retro,memory,image12,image149,right,congruent,NA,right,TRUE,1685.5
42,1,3,retro,memory,image155,image419,right,congruent,NA,right,TRUE,1956.699999988079
42,1,3,retro,memory,image83,image38,right,incongruent,NA,NULL,FALSE,NA
42,1,3,retro,retrieval,NA,NA,NA,incongruent,image38,image38,TRUE,1417.800000011921
42,1,3,retro,retrieval,NA,NA,NA,congruent,image419,image83,FALSE,3257.899999976158
42,1,3,retro,retrieval,NA,NA,NA,congruent,image149,image419,FALSE,2187.5999999940395
42,1,4,retro,memory,image333,image250,right,congruent,NA,right,TRUE,1770
42,1,4,retro,memory,image147,image401,right,congruent,NA,NULL,FALSE,NA
42,1,4,retro,memory,image252,image397,right,incongruent,NA,left,TRUE,1800.300000011921
42,1,4,retro,retrieval,NA,NA,NA,congruent,image250,image250,TRUE,7748.700000017881
42,1,4,retro,retrieval,NA,NA,NA,congruent,image401,image252,FALSE,1698.5
42,1,4,retro,retrieval,NA,NA,NA,incongruent,image397,image52,FALSE,1915.0999999940395
42,1,5,retro,memory,image345,image327,right,incongruent,NA,left,TRUE,1519
42,1,5,retro,memory,image119,image35,left,incongruent,NA,right,TRUE,1404.5
42,1,5,retro,memory,image168,image349,left,incongruent,NA,left,FALSE,1459.1000000238419
42,1,5,retro,retrieval,NA,NA,NA,incongruent,image168,image168,TRUE,2569.5
42,1,5,retro,retrieval,NA,NA,NA,incongruent,image327,image327,TRUE,1061.2999999821186
42,1,5,retro,retrieval,NA,NA,NA,incongruent,image119,image345,FALSE,1978.300000011921
42,1,6,retro,memory,image189,image415,left,congruent,NA,NULL,FALSE,NA
42,1,6,retro,memory,image144,image27,left,congruent,NA,NULL,FALSE,NA
42,1,6,retro,memory,image293,image70,left,congruent,NA,left,TRUE,1469.0999999940395
42,1,6,retro,retrieval,NA,NA,NA,congruent,image293,image144,FALSE,2150.7000000178814
42,1,6,retro,retrieval,NA,NA,NA,congruent,image189,image189,TRUE,2932.7999999821186
42,1,6,retro,retrieval,NA,NA,NA,congruent,image144,image293,FALSE,1483.9000000059605
42,1,7,retro,memory,image308,image185,left,incongruent,NA,NULL,FALSE,NA
42,1,7,retro,memory,image151,image89,right,incongruent,NA,left,TRUE,1430.699999988079
42,1,7,retro,memory,image299,image18,left,congruent,NA,NULL,FALSE,NA
42,1,7,retro,retrieval,NA,NA,NA,congruent,image299,image299,TRUE,1319.699999988079
42,1,7,retro,retrieval,NA,NA,NA,incongruent,image89,image18,FALSE,924.3000000119209
42,1,7,retro,retrieval,NA,NA,NA,incongruent,image308,image185,FALSE,1472.2999999821186
42,1,8,retro,memory,image64,image199,right,incongruent,NA,NULL,FALSE,NA
42,1,8,retro,memory,image95,image173,right,congruent,NA,NULL,FALSE,NA
42,1,8,retro,memory,image143,image222,right,congruent,NA,right,TRUE,1533.5
42,1,8,retro,retrieval,NA,NA,NA,incongruent,image199,image199,TRUE,2256.2000000178814
42,1,8,retro,retrieval,NA,NA,NA,congruent,image222,image222,TRUE,1123.7000000178814
42,1,8,retro,retrieval,NA,NA,NA,congruent,image173,image173,TRUE,425.80000001192093
42,1,9,retro,memory,image161,image385,left,incongruent,NA,right,TRUE,1988.5
42,1,9,retro,memory,image103,image130,right,incongruent,NA,left,TRUE,1813.5
42,1,9,retro,memory,image154,image186,left,incongruent,NA,right,TRUE,1856.3999999761581
42,1,9,retro,retrieval,NA,NA,NA,incongruent,image130,image130,TRUE,4104.9000000059605
42,1,9,retro,retrieval,NA,NA,NA,incongruent,image154,image161,FALSE,3253
42,1,9,retro,retrieval,NA,NA,NA,incongruent,image161,image103,FALSE,1960.4000000059605
42,1,10,retro,memory,image382,image286,right,congruent,NA,right,TRUE,1755.5999999940395
42,1,10,retro,memory,image256,image81,left,congruent,NA,NULL,FALSE,NA
42,1,10,retro,memory,image138,image5,right,congruent,NA,right,TRUE,1799.199999988079
42,1,10,retro,retrieval,NA,NA,NA,congruent,image286,image286,TRUE,1446.699999988079
42,1,10,retro,retrieval,NA,NA,NA,congruent,image256,image256,TRUE,3253.0999999940395
42,1,10,retro,retrieval,NA,NA,NA,congruent,image5,image5,TRUE,1192.5
42,1,11,retro,memory,image379,image273,right,congruent,NA,right,TRUE,1637
42,1,11,retro,memory,image336,image414,right,congruent,NA,NULL,FALSE,NA
42,1,11,retro,memory,image25,image248,right,congruent,NA,NULL,FALSE,NA
42,1,11,retro,retrieval,NA,NA,NA,congruent,image414,image25,FALSE,4051.0999999940395
42,1,11,retro,retrieval,NA,NA,NA,congruent,image248,image248,TRUE,6432.899999976158
42,1,11,retro,retrieval,NA,NA,NA,congruent,image273,image273,TRUE,679.0999999940395
42,1,12,retro,memory,image148,image8,right,congruent,NA,right,TRUE,1425.2999999821186
42,1,12,retro,memory,image409,image140,right,incongruent,NA,NULL,FALSE,NA
42,1,12,retro,memory,image337,image73,left,congruent,NA,NULL,FALSE,NA
42,1,12,retro,retrieval,NA,NA,NA,incongruent,image140,image140,TRUE,3191.699999988079
42,1,12,retro,retrieval,NA,NA,NA,congruent,image337,image73,FALSE,5126
42,1,12,retro,retrieval,NA,NA,NA,congruent,image8,image8,TRUE,984.5999999940395
42,1,13,retro,memory,image347,image47,left,congruent,NA,left,TRUE,1642
42,1,13,retro,memory,image245,image381,left,congruent,NA,left,TRUE,1626.2999999821186
42,1,13,retro,memory,image52,image6,left,congruent,NA,left,TRUE,1657.6000000238419
42,1,13,retro,retrieval,NA,NA,NA,congruent,image347,image347,TRUE,1334.0999999940395
42,1,13,retro,retrieval,NA,NA,NA,congruent,image245,image245,TRUE,650.2999999821186
42,1,13,retro,retrieval,NA,NA,NA,congruent,image52,image52,TRUE,1357
42,1,14,retro,memory,image422,image431,left,congruent,NA,left,TRUE,1985.9000000059605
42,1,14,retro,memory,image152,image338,right,incongruent,NA,left,TRUE,1767.9000000059605
42,1,14,retro,memory,image258,image124,right,congruent,NA,right,TRUE,1939.300000011921
42,1,14,retro,retrieval,NA,NA,NA,congruent,image422,image422,TRUE,1652.3999999761581
42,1,14,retro,retrieval,NA,NA,NA,congruent,image124,image124,TRUE,1351.7999999821186
42,1,14,retro,retrieval,NA,NA,NA,incongruent,image338,image338,TRUE,7568.5
42,1,15,retro,memory,image411,image280,left,incongruent,NA,right,TRUE,1940.699999988079
42,1,15,retro,memory,image340,image342,right,congruent,NA,right,TRUE,1915.2999999821186
42,1,15,retro,memory,image54,image88,left,congruent,NA,NULL,FALSE,NA
42,1,15,retro,retrieval,NA,NA,NA,incongruent,image411,image411,TRUE,2074.699999988079
42,1,15,retro,retrieval,NA,NA,NA,congruent,image342,image342,TRUE,2242
42,1,15,retro,retrieval,NA,NA,NA,congruent,image54,image54,TRUE,1226.5999999940395
42,1,16,retro,memory,image106,image93,left,congruent,NA,left,TRUE,1936.800000011921
42,1,16,retro,memory,image200,image297,left,incongruent,NA,right,TRUE,1811.7000000178814
42,1,16,retro,memory,image113,image339,right,incongruent,NA,NULL,FALSE,NA
42,1,16,retro,retrieval,NA,NA,NA,congruent,image106,image106,TRUE,3740.4000000059605
42,1,16,retro,retrieval,NA,NA,NA,incongruent,image200,image200,TRUE,1163
42,1,16,retro,retrieval,NA,NA,NA,incongruent,image339,image113,FALSE,3582
42,1,17,retro,memory,image56,image68,right,congruent,NA,right,TRUE,1409.5999999940395
42,1,17,retro,memory,image364,image216,left,incongruent,NA,right,TRUE,1903.7999999821186
42,1,17,retro,memory,image112,image43,left,incongruent,NA,NULL,FALSE,NA
42,1,17,retro,retrieval,NA,NA,NA,incongruent,image112,image112,TRUE,2352.2000000178814
42,1,17,retro,retrieval,NA,NA,NA,incongruent,image364,image364,TRUE,2378.5
42,1,17,retro,retrieval,NA,NA,NA,congruent,image68,image68,TRUE,1729.2999999821186
42,1,18,retro,memory,image424,image136,right,incongruent,NA,left,TRUE,1646.300000011921
42,1,18,retro,memory,image195,image265,right,incongruent,NA,NULL,FALSE,NA
42,1,18,retro,memory,image355,image334,right,incongruent,NA,left,TRUE,1558.5
42,1,18,retro,retrieval,NA,NA,NA,incongruent,image265,image195,FALSE,5645.299999982119
